https://www.youtube.com//watch?v=n9ctmElUVuc,302,102,/2029459/1490427/1461388/2097152/2097152/1942290/1903525/2001363/1728538/1520588/1700780/1774105/1648581/1535674/1502342/1445494/1387327/2097152/1379316/2091782/1552794/1852659/1545569/1669787/1689911/1870435/1877454/2018035/1865005/1395325/1755319/1795681/1812220/1469722/1731080/1623528/1468222/1328453/1767821/1864976/1928924/1635100/1581152/1361864/1790187/1649536/1842821/1633938/1752951/1941459/2097152/2097152/2097152/1586988/1528704/1653881/1731196/1856103/1776289/1961873/1950734/2097152/1453691/1833332/1771837/1786527/1564076/1623011/1670996/1821701/1854951/2097152/2097152/2097152/2097152/2097152/2097152/2014424/2097152/2097152/2097152/2097152/2097152/2097152/1915255/1951148/1722626/1696997/1693221/1758223/1718927/1825814/1377372/1558890/1537269/1500740/1665576/1507044/1503210/1451617/1551899/1608813,/192.168.32.38.56614>173.194.4.231.443
https://www.youtube.com//watch?v=_gcFSJD0sx4,302,32,/1764260/1964649/1845219/2040799/1729148/1847713/2094543/1881077/1839037/1957591/1691265/1610504/1883922/1689344/1794105/1801059/1916599/2008304/2092678/1989295/1800333/1956489/1782061/2047220/1884988/1865724/1999530/1912931/1594120/1777027/2086649/1842353,/192.168.32.38.64535>142.251.84.42.443
https://www.youtube.com//watch?v=2hODAnV0-5w,247,64,/1994744/1965979/2045349/2042224/1967125/1262378/2082448/2097152/2097152/2097152/2019861/2097152/2022000/2068296/1665868/2071596/1474748/1628671/1954517/1962395/2016971/2040203/1899241/1826555/1701973/1803626/1644570/2019547/2041951/1708269/1572790/2097152/2097152/2097152/2057025/1983060/2097152/2097152/2097152/2097152/2097152/2097152/1729372/2031555/4096/1483008/1848552/1655740/1761250/2097152/2097152/2075933/1517613/1973288/2095911/2095480/1473346/1912491/1493588/2097152/1312710/1528617/1925287/1924255,/192.168.32.38.51534>173.194.4.41.443
https://www.youtube.com//watch?v=dSRS1V2pCLI,247,18,/1888189/1963270/1981642/1886304/1949900/2011943/1811611/1901955/1900316/2019659/1804858/1854471/1996397/1840196/1795338/1952081/1909747/1391778,/192.168.32.38.59877>173.194.4.41.443/192.168.32.38.59608>173.194.4.41.443
https://www.youtube.com//watch?v=rGmoljGmKPI,247,35,/2089539/1702225/2095442/1906142/1839759/2097152/2097152/2023257/2087216/1754580/1589266/1866515/2072991/1857766/1966342/2050602/2095739/2075383/2015888/1831326/1586547/1658960/1881161/1854954/1770877/1744354/1759166/1857484/2038936/1937907/1841774/1696045/1641600/1954318/1632493,/192.168.32.38.55019>74.125.96.42.443/192.168.32.38.61531>74.125.96.42.443
https://www.youtube.com//watch?v=kIgFuOLf9tI,247,40,/1527668/2069624/1879773/1486822/1689460/1772399/2097152/2097152/1765799/2031950/1480815/2097152/2097152/2097152/2054358/1802600/2097152/2013626/1798910/1644965/1364982/2086458/1798460/1302234/1917219/1924666/2097152/1370952/2097152/2097152/1339771/2000716/1881657/1815236/1580990/1653136/1861081/1800907/1950541/1573190,/192.168.32.38.63984>173.194.4.40.443
https://www.youtube.com//watch?v=n_ijRumCHgs,302,79,/1837548/1468273/1563596/2059552/2097152/1960525/1393279/1843331/1993172/2097152/1946415/1410636/1704418/2097152/2097152/1694973/1683720/2097152/2045944/2006100/1607867/1867897/1543669/1593086/1934394/2097152/2097152/1574465/2097152/1361169/2097152/1887684/2097152/1643606/2097152/1375463/1912974/1549821/1946197/2084066/2097152/1846020/1927269/2097152/2097152/2030374/1394545/1452974/2097152/2097152/2067539/2097152/2097152/1410803/1797735/1394310/2097152/1892491/2097152/1875139/1821703/1410281/1453073/2097152/1435675/1615189/2046517/2097152/2054776/1538503/2097152/1523403/1607692/1862424/1494242/2016600/2044528/2034191/438290,/192.168.32.38.52590>74.125.164.200.443
https://www.youtube.com//watch?v=KyXvD1E1B0Y,302,93,/2097152/1466618/2097152/2097152/1442437/1272379/2030246/2097152/1339915/2097152/1425274/1372142/1319836/1449992/1276964/2097152/1572305/2038614/1285898/1380541/1275947/2097152/2097152/1736816/2097152/1807346/1319526/2097152/1473503/1372212/2097152/1642126/1290367/1424371/1332182/1423000/2097152/1643357/1345055/2097152/1509169/2097152/1676587/1395317/1390748/2097152/1773445/1355368/2097152/1512796/2097152/1454327/1338268/2097152/1688232/1278241/2097152/1623378/2097152/1386976/2097152/1595023/2097152/2097152/1911511/2097152/1838640/1323149/2097152/1730389/1380039/2097152/1925486/2097152/1731122/2097152/1919716/1259557/1313313/1289373/2097152/1725441/1433166/1290173/1339894/1435698/1437583/1376293/1432792/2097152/1705240/1383375/1298209,/192.168.32.38.60616>173.194.4.7.443
https://www.youtube.com//watch?v=TKyylXxW6Lo,247,41,/1373330/2056630/1299876/2005051/2082488/2012666/1579307/1968888/2025783/1555631/1640277/1961825/1501451/1823906/2044966/2028463/1931850/1828714/2003497/2032998/1799036/1609078/1801820/1796931/1728193/1376746/1842922/1709477/1889204/1736101/4096/1846849/1593974/1940906/1398971/1866249/1975986/1924844/2003215/1935729/1977073,/192.168.32.38.63990>74.125.101.135.443/192.168.32.38.65246>74.125.101.135.443/192.168.32.38.52405>142.251.91.102.443
https://www.youtube.com//watch?v=Q7_595OzrQM,302,106,/2564/469772/469772/469772/469772/463527/469772/2075584/469772/469772/1313742/469772/412400/469772/469772/469772/469772/358164/469772/469772/469772/469772/331509/469772/469772/355220/469772/335081/469772/469772/313388/469772/1544453/469772/469772/452298/469772/469772/469772/469772/1594506/469772/1375042/469772/469772/469772/469772/469772/469772/469772/1725500/450066/653497/469772/469772/469772/469772/469772/469772/1515034/469772/469772/469772/469772/469772/347270/469772/596695/507721/463327/469772/469772/469772/793483/1168981/469772/469772/711326/469772/345174/469772/469772/383085/469772/469772/469772/659897/1054517/1509806/469772/469772/469772/853669/2097152/1653674/1929451/1381313/2072139/1712683/2014390/1942000/1999963/2030103/2041028/1303729/1726680,/192.168.32.38.53002>173.194.4.231.443/192.168.32.38.64246>173.194.4.231.443/192.168.32.38.49330>173.194.4.231.443
https://www.youtube.com//watch?v=-n65p-3zJKg,302,99,/2018452/1855879/1696986/2097152/1861661/1474190/1811005/2063329/1688319/1482150/1552277/1503586/2097152/1453730/1511946/1775792/1492352/1659811/1772603/1721502/2097152/1860562/1761678/2052041/1750987/1367379/1660626/1755164/1754964/1721397/1588204/1542862/1584093/1438009/2097152/2097152/2097152/2097152/2097152/1652980/2097152/2097152/2097152/2097152/2097152/2097152/1313226/2097152/1388578/1348536/1749096/1859284/1527753/1855029/1686510/1745342/1561477/1625804/2097152/2097152/2094484/1726248/1977211/2097152/1805338/1714164/1352993/1377378/1540835/1814279/2097152/1696957/2097152/1679961/1351614/1323495/2097152/2097152/1913901/1267237/1671409/1310357/1430724/1277524/1463888/2092767/2097152/1550127/1609201/1755992/1581657/2097152/1689883/1936956/2097152/2052098/1737876/2097152/713784,/192.168.32.38.62757>142.251.84.38.443
https://www.youtube.com//watch?v=EpJRoUugiF4,247,21,/1408746/2022511/2020629/2064620/1923347/1824027/1943619/1866410/1898050/2074196/1970133/1978176/1909721/2077037/1934639/1395578/1947078/2019878/1923088/1740123/1050227,/192.168.32.38.54455>74.125.96.74.443
https://www.youtube.com//watch?v=YqgcykDGB2A,247,66,/2023476/2027805/1990963/1965436/2010632/2021644/2004918/1993975/1983259/2003941/1989978/2010541/1992603/2022063/2006348/2009642/2012857/2009978/2007186/1807565/1983895/1999208/2013310/1980514/1822908/1986060/1991438/1992026/1976846/1985237/2008114/2012126/1957342/1989570/1719451/2010615/2015813/2013350/1980528/2000262/1992999/2003530/2000296/2012802/2005177/2014523/1992975/2019212/1984942/1829427/1965282/1981616/1950878/1804441/1922141/1988172/1996316/1988286/1980341/2013127/2016287/1857675/1956402/1978928/1944496/1953517,/192.168.32.38.64094>74.125.101.169.443
https://www.youtube.com//watch?v=jwOFxn51auc,247,65,/1848465/1842938/1761245/2097152/2081893/1994362/2097152/2082097/1800355/1811272/1490402/1895289/1934849/2097152/2097152/1277075/1907786/1933368/1878909/1834474/1916967/1978985/1834913/1966719/2097152/1977021/1862733/2059268/1911783/1857325/1844122/1924631/1798702/1958798/1698425/1558917/1616035/1546313/1729538/1659847/1925026/1832610/1683533/1897456/1714685/1329927/1779900/1619014/1295031/1745434/1620743/1654067/1652489/1729752/1714140/1727406/1720754/1748248/1728381/1808654/1740200/1749474/1764775/1759073/1690145,/192.168.32.38.58126>173.194.4.166.443
https://www.youtube.com//watch?v=fUXe5eIeoIU,247,40,/1860099/1632664/1816236/1708157/1741927/1723814/1785025/1735579/1781211/1891038/1664675/1714408/1878578/1743202/1777501/1777625/1943305/1953443/1745427/1879684/1837284/1780732/1800656/1830707/1860131/1783367/1718290/1781624/1720820/1769970/1844267/1748872/1647477/1807390/1780515/1614870/1849919/1898305/1948991/1816025,/192.168.32.38.50177>173.194.4.232.443
https://www.youtube.com//watch?v=7MchYD0ckwM,302,97,/2097152/2097152/2097152/2097152/1917338/1708822/2097152/2056414/1764876/1975993/1494378/1795177/2097152/1366898/2021741/1468405/2097152/2097152/2085797/1726874/1573275/2097152/2097152/1302120/1673639/1309936/1586509/1723326/2097152/1510910/2097152/1927063/2097152/1958568/1415383/1424947/1341688/1864288/2097152/1377447/2027207/2097152/1601245/2054365/1351768/2097152/1837222/1264618/2097152/2097152/1641397/1364870/2097152/2097152/2097152/1481636/1798770/2097152/2097152/2097152/1870602/2097152/2097152/2097152/2097152/2097152/2097152/1654856/1702970/2097152/2097152/1760512/1866584/1927317/2097152/1348703/1844246/1408988/1866345/2097152/2010231/1892557/1998954/1408683/2097152/2097152/1829544/2097152/2097152/2097152/1278001/1745870/2068093/2097152/1808539/1470430/1522103,/192.168.32.38.60161>172.217.145.70.443
https://www.youtube.com//watch?v=OMhAZXkA1R0,302,33,/1937556/1485179/2020612/1474562/1739887/1852111/1985374/1738162/1597801/1612602/1958407/1658911/1994901/1752615/1355408/1740287/1801065/1809328/1734880/2078706/1565733/2097152/2083898/1869475/2097152/1794976/1852718/1886878/1979822/1873118/1925299/1908492/2018485,/192.168.32.38.50858>142.251.84.71.443/192.168.32.38.50375>142.251.84.71.443
https://www.youtube.com//watch?v=KVRcNlg1qOo,247,64,/1990453/1898120/1809066/2059872/2097069/1887544/1501330/1980982/1857582/1937466/1836313/2079871/1861348/1709956/1909549/2011782/1830621/1715498/2058161/2013405/1958447/1773134/2067771/1868976/1650137/4096/4096/1535554/1909626/1945863/1821543/1996654/1841607/1767737/2054828/2075059/1824314/1685137/1990017/1923543/1959826/1782163/2070259/1846892/1609055/1865483/2007699/1858212/1800818/1980401/1992780/2013758/1686216/2042101/1857566/1791338/1859975/1965559/1876796/1753648/1976706/1986667/1934963/1762806,/192.168.32.38.53883>142.251.84.39.443/192.168.32.38.58049>142.251.84.39.443
https://www.youtube.com//watch?v=KkNwl85yzcM,247,29,/369822/369822/645234/1813003/1753973/1630548/1965410/1648763/1822233/2029263/1732099/2039270/1853890/1885201/1981673/2061806/1870049/1932911/1563236/1904893/1844749/1697766/2061852/1846464/1980205/1881041/1984393/2007938/2043222,/192.168.32.38.49367>173.194.4.200.443/192.168.32.38.51272>173.194.4.200.443/192.168.32.38.49853>173.194.4.200.443
https://www.youtube.com//watch?v=2g3CsYzPPZA,302,44,/1528192/1402982/1891102/1492703/2085950/2097152/2097152/1795405/2022204/1523052/1929777/2053438/1495903/1547215/1665615/1579393/1892624/1970890/1805486/1839923/1916170/1804050/2085398/1819458/1683504/1409806/1847198/1955569/1695144/2097152/1976338/2003917/1739404/1687134/1797289/1839917/1806221/1709469/1591336/1450823/1986088/1676952/1992265/2097152,/192.168.32.38.63524>74.125.164.202.443/192.168.32.38.60455>74.125.164.202.443
https://www.youtube.com//watch?v=PMRN_o6uxx4,302,95,/2612/670030/670030/670030/1217721/1837748/1662905/1666610/1726547/1679116/1722424/1751273/1448579/1675824/1389936/1590400/1738193/1715277/1935770/1732203/2097152/2097152/2097152/1937845/2097152/1557801/2097152/2097152/1753922/1732001/1521994/1440232/1415917/1899818/1412414/2097152/1655827/1468952/2097152/2061019/4096/667914/389861/296882/6560/1866254/670030/2097152/1296646/2097152/2097152/2007689/2097152/1294957/1875458/1882084/1961187/1341268/1336949/2097152/2097152/1304075/1704437/1310371/1666740/2097152/2097152/1408794/2096987/1877152/2042639/2048549/1691210/2029775/2012570/1729413/2097152/1487423/1938813/2097152/1284931/1702218/2097152/2097152/2097152/2097152/1404023/1308764/1353735/1612037/1493134/1477963/1318154/1316098/2097152,/192.168.32.38.60031>142.251.84.71.443/192.168.32.38.56053>173.194.4.6.443/192.168.32.38.50717>142.251.84.71.443
https://www.youtube.com//watch?v=QiULnsZuQTw,247,16,/2066719/2056610/2088156/2008483/1956336/2066919/1841222/1826852/1891253/2080340/2043530/1902424/2054744/1728365/1853683/1254731,/192.168.32.38.65415>173.194.4.74.443
https://www.youtube.com//watch?v=Jh3jQ21aCDQ,302,76,/2097152/1737273/1697590/2006441/1794527/1448971/2097152/1556582/2097152/1734628/1787635/1590366/2097152/1777324/1510212/2097152/1419559/1691013/1707138/1870699/1501052/1924814/1361603/1825646/1677896/1874813/1783436/1928881/1758256/1641891/1296624/1353996/1824464/2097152/1774051/1834753/2097152/1352633/2065266/1331137/2097152/4096/1715920/2068666/2097152/2097152/1401499/1801190/1615609/2097152/1679591/1442985/1339962/1885953/1888907/1831414/1832719/1600908/1788384/1282822/1582629/1466669/2097152/1819608/2097152/1644848/1686075/1368282/2097152/1556888/1780751/1996885/2097152/2041941/1771860/1663833,/192.168.32.38.64611>74.125.96.70.443
https://www.youtube.com//watch?v=JAhdb7dKQpU,247,23,/1688160/1821238/1714676/2031597/1933102/1926451/2019295/1924131/2034886/1551878/1822543/1377500/1934091/2083101/2021071/1858077/1942740/1989792/1477169/1642886/1953069/2097152/2078145,/192.168.32.38.51949>173.194.4.167.443/192.168.32.38.62749>173.194.4.167.443
https://www.youtube.com//watch?v=0yCy43o535k,302,64,/2091274/2026830/2097152/2097152/2097152/1919119/1818267/1911322/1505430/1540458/1400566/1632432/1912507/2077058/1682421/1742503/1390164/2017339/1704202/2020295/1898257/1827438/2097152/1366962/1687350/1605993/2032918/1464303/1641976/2097152/1493046/1589570/1761743/1987088/1572807/2064143/1520150/1815672/1367968/1464959/1454144/1519926/1572428/2097152/1643809/1685262/1455487/1427453/1944973/1901683/1838523/2097152/2094279/1560225/1858023/2004360/1981419/1554381/2070411/1904980/1460798/2058200/1596734/1963250,/192.168.32.38.62000>74.125.96.38.443
https://www.youtube.com//watch?v=tMwFNMfjFuU,247,17,/1627274/2072095/1985222/1997192/2003397/1728202/1930319/2081760/2061277/2043577/2048722/1998854/1839960/1891959/1956933/1989375/1967418,/192.168.32.38.57878>74.125.171.42.443/192.168.32.38.52167>74.125.171.42.443
https://www.youtube.com//watch?v=6eLILWszkiA,247,16,/2046994/1954501/1983142/1788941/1934060/1854527/1971006/1975591/1997577/1869982/1840756/1929112/1953124/2001558/2068476/1944988,/192.168.32.38.52849>142.251.84.39.443
https://www.youtube.com//watch?v=_5M2Qdwd0QQ,247,44,/1466820/1831381/1666997/1962416/1890904/1794005/1986470/1505763/1845358/1600233/1709769/1668395/1724423/1990591/1496101/1772994/1522129/1890016/2054975/2006909/1575444/2096223/1813894/1607083/1875043/1854789/1682955/1825957/2020374/2045249/1700238/1514337/1862834/1603492/1655405/1780176/1799139/1992728/1631854/1745403/1621140/1601367/1744922/2078426,/192.168.32.38.60927>74.125.171.40.443
https://www.youtube.com//watch?v=BXfvauwgEPA,247,40,/1963492/1992499/1531709/1788144/1732838/2075006/1825485/1757366/1540014/2015951/2040049/1545026/1852982/1972690/1836220/1851533/1805976/1740474/1738874/1332328/1901247/1619259/1875387/1628173/1865822/1685528/2084016/1658350/1654492/1695800/1700617/1819075/1554471/1886636/1933825/2035354/1760773/2085677/1930475/640909,/192.168.32.38.53085>142.251.84.72.443
https://www.youtube.com//watch?v=AbizeS3kbeE,247,54,/385621/385621/398530/593381/1599510/1732097/1687314/1586516/1660357/1996950/1853740/1895794/1996297/2004307/1504384/1693483/1853636/1836231/1633414/1979918/1993705/1923988/1888201/2001761/1994857/2000766/1552314/1538436/1537554/1553486/1605261/1652404/1599287/1468832/2006936/2048336/1522629/1567428/1641704/2014037/1487545/1451371/1836482/1560761/2040282/2028032/1809165/1577742/1960862/1984330/1960337/1815405/2092172/930064,/192.168.32.38.51940>74.125.164.199.443
https://www.youtube.com//watch?v=jhjl5Uqw2h8,302,110,/1393061/1695274/1688771/1275743/1457302/1397188/2012450/1452495/2097152/1898519/1906773/1856438/1778973/1289791/1684447/1589882/1672053/1694134/2097152/2097152/1316520/1511810/1743321/1626795/1319673/2097152/1986404/1410407/1650583/1876394/1690265/1267293/1361329/1536523/1633695/1501038/1664401/1580843/1587566/1603904/1607445/1669148/1376864/1671586/1620745/1699342/2097152/1780111/1381657/1587524/1346488/2097152/2072398/1852195/1536606/1390419/1440339/1561075/1881946/1692412/1695748/1674032/1678061/1646807/2097152/2097152/2095950/1334209/1674741/2097152/2038346/1478353/1471843/1645397/2097152/2094364/1677528/1313367/1321082/1277003/1701213/1621573/1661592/1692466/1696839/1696434/1663509/1637350/1684092/1695828/1669927/1695126/1594941/1544807/1584961/1654803/2097152/2097152/1967788/1668055/1649299/1649351/1672331/1394321/2097152/2097152/1740371/1617943/1659765/2097152,/192.168.32.38.55102>173.194.4.40.443
https://www.youtube.com//watch?v=4dESmtswQ58,302,82,/1815990/2097152/2011890/1324663/1960335/1530839/1681539/1641291/1391583/2097152/1305866/2097152/1883302/2097152/1702435/2097152/2005489/2097152/2097152/1660185/1963358/1503602/1445497/1815152/1835425/1644377/1417373/2097152/2097152/1645428/2097152/1459358/2097152/2097152/1790788/1295997/2063151/1734421/2025173/1763557/2097152/2097152/1485029/1609548/2097152/1783213/1377204/1764928/1535659/1913526/2097152/2097152/1983286/1473993/2097152/1651841/2061505/1756549/1548510/1646132/1310831/1712208/1940874/1984955/1764961/2097152/2097152/1316354/2097152/1615653/2097152/2005112/1529189/2097152/1938981/1619055/1445456/2097152/1757069/1699840/1898912/1496269,/192.168.32.38.50364>74.125.101.136.443/192.168.32.38.57534>74.125.101.136.443
https://www.youtube.com//watch?v=Ogz0ng805L4,247,39,/1614978/1659117/1795713/1742003/1917065/2071297/2061494/1522023/1850065/2034942/1914881/1657003/2020745/1758039/1592927/1681179/1685075/1605707/1741077/1824527/1873475/1922842/1923487/1735448/1735538/1911865/2076810/1899831/1824158/1814412/1949356/2020678/1668419/1802716/1621494/1590339/1674121/1951822/1039768,/192.168.32.38.61470>142.251.84.74.443/192.168.32.38.55189>142.251.84.74.443
https://www.youtube.com//watch?v=iOSeuthaF_c,302,69,/2097152/1696337/1805895/1605099/1594686/2097152/1847444/1912213/1570706/1389090/1401015/1734759/1879723/2097152/1910831/2097152/2069556/1801800/1972367/1812363/1543671/1700300/1596835/2027210/2097152/1406576/2097152/1647730/2097152/1938266/1809670/2087855/2044739/1848611/2097152/1596095/1677165/1523882/1946650/2097152/2097152/2097152/1994317/1728631/2097152/1378253/1971925/1504433/1411581/2097152/1415771/2097152/1481500/1430987/1514293/1646174/2097152/1802622/2097152/1406506/2097152/1891779/2097152/1370293/1950043/2034433/2030032/1846598/763560,/192.168.32.38.53790>173.194.4.42.443
https://www.youtube.com//watch?v=bl9HEcfq1Oc,247,25,/1828579/1834103/1996425/1944284/1641861/2044437/1965846/1917717/1846606/1867037/1936196/1726793/1935780/2097152/2003716/1735750/1458143/1575053/2084825/1995122/1916915/1926429/2094433/1743471/2024189,/192.168.32.38.52187>74.125.171.42.443/192.168.32.38.50032>74.125.171.42.443
https://www.youtube.com//watch?v=l58szFKi8ro,302,78,/1661724/2097152/2097152/2097152/1945613/1279444/2097152/1595821/1868650/1260198/2097152/1581952/1716700/1908853/1563227/2097152/2090198/1690589/1363361/1297011/1830680/1431673/2097152/2003298/1427745/1729586/2043504/2097152/2097152/1406872/1707058/1906909/1383083/1710032/1782165/2097152/2097152/1894553/1772269/1571169/1991484/1463952/1351516/1685071/1872845/1971670/1791121/2097152/2097152/1880950/1690409/1752913/2086559/2097152/2097152/1996163/1688640/2097152/1441048/1981177/2097152/1473773/1299722/1965711/1588226/2097152/1979116/1583464/2097152/1726879/1797390/1979326/2097152/1808291/2022620/2097152/1849525/1056417,/192.168.32.38.64093>74.125.164.168.443
https://www.youtube.com//watch?v=MSGqQuBE7Ew,247,36,/1683073/1520946/2087400/1694713/1771746/1979225/1742550/1617375/1581787/1562781/2019662/2052085/1715962/2025810/1871101/1656475/2049477/1971453/2097152/2085913/1823382/2048585/2051465/1789937/1670908/2005352/1769748/1571061/1724600/1795508/1745747/1576595/2093293/2085607/2002103/2028301,/192.168.32.38.56635>173.194.4.230.443/192.168.32.38.58449>173.194.4.230.443
https://www.youtube.com//watch?v=mkotveC1FjU,247,60,/2097152/2082075/1778553/1823008/1673005/1841008/1898436/1908961/1929825/2074785/1886837/1800523/1782212/1540701/1817480/1838905/1607416/1976486/1769380/1478383/1554057/1919648/1608730/1790342/2016058/2080487/2097152/1941063/1496113/2076776/2072542/1731921/1606635/1654979/1712957/1542211/2097152/1648443/1891216/1975906/1862243/1835440/1715425/1846630/2097152/2093060/2024717/2097152/2097152/2097152/2097152/2097152/1527565/2046691/2041802/1996060/2056149/2097152/2097152/1728511,/192.168.32.38.49535>172.217.145.72.443/192.168.32.38.55249>172.217.145.72.443
https://www.youtube.com//watch?v=aL6OKGn-Hs0,247,42,/1778612/1786078/1743702/2093385/2039498/1809612/1574126/1990926/1779967/1720059/1620939/1926564/1870404/2097152/2064177/2031538/1826572/1961305/1759877/4096/4096/1690908/1296493/1650278/1785212/1910934/1992359/1581323/1911004/1567542/1847651/1738028/1611925/1429451/1957602/1791468/1801665/1891133/1702565/2075414/1801771/1065654,/192.168.32.38.62083>173.194.4.169.443
https://www.youtube.com//watch?v=NlvlVfYyzTg,247,40,/1870841/1404044/1422811/1959680/1768793/1510294/1822676/1956466/1575098/2007295/2076169/1341463/1647282/1879604/1987230/2071348/1525685/1817704/1606826/1928496/2044780/1717574/1909516/1790019/2045185/1890627/1760975/1749523/1813672/1842936/1796940/1838921/1957925/1736304/1720655/1609904/2052565/2076417/1614111/2057703,/192.168.32.38.51726>74.125.164.233.443/192.168.32.38.60043>74.125.164.233.443
https://www.youtube.com//watch?v=8l8ceyJYbYU,247,36,/1429456/1861311/2035248/1841268/1878754/1968976/1865352/2077344/2053749/2066336/1604492/1998842/1981356/1794058/1831414/1472391/1356467/1807582/1998388/1655859/1641468/1813352/1688920/1693315/1690493/1688879/1849482/1694896/1714052/1719768/1870515/1837852/1934873/1758657/1527549/623690,/192.168.32.38.52780>74.125.164.202.443
